Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,691017,-,-,-,30.97,-97.26,-6,169,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,AOD,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,,,,,,,,,,,,,,,,,,
2018,8,16,18,30,31.400000000000002,1.18,0.163,0.63,48,247,81,0,0,21.5,48,247,0,81,0.292,55.660000000000004,82.32000000000001,0.9500000000000001,0.19,995,4.2,167,2.8000000000000003,,,,,,,,,,,,,,,,,,
2018,8,16,19,30,30.1,1.1300000000000001,0.165,0.63,0,0,0,0,0,21.400000000000002,0,0,0,0,0.292,59.79,94.85000000000001,0.9500000000000001,0.19,996,4.1000000000000005,170,3.2,,,,,,,,,,,,,,,,,,
2018,8,16,20,30,29.400000000000002,1.08,0.167,0.63,0,0,0,0,0,21.200000000000003,0,0,0,0,0.292,61.45,106.68,0.96,0.19,996,4,174,3.5,,,,,,,,,,,,,,,,,,
2018,8,16,21,30,28.5,1.04,0.166,0.63,0,0,0,0,0,21.5,0,0,0,0,0.293,65.8,117.5,0.96,0.19,997,4.1000000000000005,177,3.7,,,,,,,,,,,,,,,,,,
2018,8,16,22,30,27.6,1.02,0.165,0.63,0,0,0,0,0,21.900000000000002,0,0,0,0,0.293,71.14,126.64,0.96,0.19,997,4.1000000000000005,181,3.9000000000000004,,,,,,,,,,,,,,,,,,
2018,8,16,23,30,26.8,1.01,0.161,0.63,0,0,0,0,0,22.400000000000002,0,0,0,0,0.293,76.96000000000001,133.09,0.96,0.19,997,4,184,3.8000000000000003,,,,,,,,,,,,,,,,,,
2018,8,17,0,30,26.1,1.02,0.155,0.63,0,0,0,0,0,23,0,0,0,0,0.293,83.12,135.62,0.96,0.19,997,4,188,3.5,,,,,,,,,,,,,,,,,,
2018,8,17,1,30,25.5,1.03,0.15,0.63,0,0,0,0,0,23.5,0,0,0,0,0.293,88.97,133.59,0.96,0.19,997,3.9000000000000004,191,3.1,,,,,,,,,,,,,,,,,,
2018,8,17,2,30,25,1.05,0.146,0.63,0,0,0,0,0,24,0,0,0,0,0.293,93.97,127.53,0.96,0.19,997,3.8000000000000003,196,2.7,,,,,,,,,,,,,,,,,,
2018,8,17,3,30,24.6,1.05,0.14400000000000002,0.63,0,0,0,0,0,24.200000000000003,0,0,0,0,0.293,97.79,118.63,0.96,0.19,997,3.7,200,2.2,,,,,,,,,,,,,,,,,,
2018,8,17,4,30,24.200000000000003,1.07,0.14100000000000001,0.63,0,0,0,0,0,24.200000000000003,0,0,0,0,0.293,100,107.96000000000001,0.96,0.19,998,3.6,203,1.7000000000000002,,,,,,,,,,,,,,,,,,
2018,8,17,5,30,24.400000000000002,1.11,0.137,0.63,0,0,0,0,0,24.3,0,0,0,0,0.293,99.60000000000001,96.22,0.96,0.19,998,3.5,204,1.8,,,,,,,,,,,,,,,,,,
2018,8,17,6,30,25.900000000000002,1.1400000000000001,0.134,0.63,39,245,66,0,0,24.400000000000002,39,245,0,66,0.293,91.46000000000001,83.72,0.9500000000000001,0.19,998,3.4000000000000004,210,2.7,,,,,,,,,,,,,,,,,,
2018,8,17,7,30,28,1.27,0.11900000000000001,0.63,76,582,265,0,0,24,76,582,0,265,0.292,78.92,71.09,0.9500000000000001,0.19,999,3.3000000000000003,217,3.6,,,,,,,,,,,,,,,,,,
2018,8,17,8,30,30.400000000000002,1.4000000000000001,0.106,0.63,95,738,483,0,0,22.400000000000002,95,738,0,483,0.292,62.21,58.26,0.9400000000000001,0.19,999,3.3000000000000003,219,3.8000000000000003,,,,,,,,,,,,,,,,,,
2018,8,17,9,30,32.9,1.45,0.10300000000000001,0.63,107,817,679,0,0,20.3,107,817,0,679,0.292,47.7,45.54,0.9400000000000001,0.19,999,3.3000000000000003,217,3.7,,,,,,,,,,,,,,,,,,
2018,8,17,10,30,35,1.48,0.10300000000000001,0.63,115,859,833,0,0,19,115,859,0,833,0.292,39.12,33.35,0.9400000000000001,0.19,998,3.4000000000000004,213,3.4000000000000004,,,,,,,,,,,,,,,,,,
2018,8,17,11,30,36.5,1.51,0.10400000000000001,0.63,119,882,932,0,0,18.6,119,882,0,932,0.292,35.12,22.89,0.9400000000000001,0.19,997,3.5,206,3,,,,,,,,,,,,,,,,,,
2018,8,17,12,30,37.6,1.53,0.101,0.63,121,889,968,0,0,18.5,121,889,0,968,0.293,32.83,17.72,0.9400000000000001,0.19,997,3.7,198,2.7,,,,,,,,,,,,,,,,,,
2018,8,17,13,30,38.2,1.54,0.10200000000000001,0.63,120,880,936,0,0,18.400000000000002,120,880,0,936,0.293,31.48,22.03,0.9400000000000001,0.19,996,3.8000000000000003,189,2.5,,,,,,,,,,,,,,,,,,
2018,8,17,14,30,38.400000000000006,1.56,0.10400000000000001,0.63,116,856,840,0,0,18.2,116,856,0,840,0.293,30.830000000000002,32.19,0.9400000000000001,0.19,995,3.9000000000000004,181,2.4000000000000004,,,,,,,,,,,,,,,,,,
2018,8,17,15,30,38.2,1.56,0.10400000000000001,0.63,107,814,690,0,0,18,107,814,0,690,0.293,30.75,44.28,0.9400000000000001,0.19,995,4,173,2.4000000000000004,,,,,,,,,,,,,,,,,,
2018,8,17,16,30,37.4,1.55,0.10300000000000001,0.63,94,742,498,0,0,17.8,94,742,0,498,0.292,31.7,56.99,0.9500000000000001,0.19,994,4.1000000000000005,167,2.3000000000000003,,,,,,,,,,,,,,,,,,
2018,8,17,17,30,35.2,1.54,0.10200000000000001,0.63,74,609,284,0,0,18.2,74,609,0,284,0.292,36.82,69.83,0.9500000000000001,0.19,995,4.1000000000000005,161,1.8,,,,,,,,,,,,,,,,,,
2018,8,17,18,30,32.300000000000004,1.51,0.10200000000000001,0.63,41,325,83,0,0,21.6,41,325,0,83,0.291,53.410000000000004,82.52,0.9500000000000001,0.19,995,4.1000000000000005,158,1.7000000000000002,,,,,,,,,,,,,,,,,,
2018,8,17,19,30,30.6,1.46,0.101,0.63,0,0,0,0,0,20.900000000000002,0,0,0,0,0.29,56.27,95.07000000000001,0.9500000000000001,0.19,995,4.1000000000000005,162,2.4000000000000004,,,,,,,,,,,,,,,,,,
2018,8,17,20,30,29.900000000000002,1.3900000000000001,0.101,0.63,0,0,0,0,0,19.700000000000003,0,0,0,0,0.29,54.49,106.92,0.96,0.19,996,4.2,169,3.3000000000000003,,,,,,,,,,,,,,,,,,
2018,8,17,21,30,29.1,1.31,0.107,0.63,0,0,0,0,0,19.5,0,0,0,0,0.289,56.22,117.76,0.96,0.19,997,4.3,177,3.9000000000000004,,,,,,,,,,,,,,,,,,
2018,8,17,22,30,28.1,1.23,0.116,0.63,0,0,0,0,0,20,0,0,0,0,0.28800000000000003,61.44,126.94,0.96,0.19,997,4.4,183,4,,,,,,,,,,,,,,,,,,
2018,8,17,23,30,27.200000000000003,1.17,0.124,0.63,0,0,0,0,0,20.900000000000002,0,0,0,0,0.28800000000000003,68.52,133.41,0.96,0.19,997,4.6000000000000005,191,3.9000000000000004,,,,,,,,,,,,,,,,,,
2018,8,18,0,30,26.400000000000002,1.1400000000000001,0.13,0.63,0,0,0,0,0,21.8,0,0,0,0,0.28700000000000003,75.99,135.94,0.96,0.19,997,4.6000000000000005,198,3.7,,,,,,,,,,,,,,,,,,
2018,8,18,1,30,25.8,1.1400000000000001,0.134,0.63,0,0,0,0,7,22.5,0,0,0,0,0.28700000000000003,82.12,133.88,0.96,0.19,997,4.7,204,3.5,,,,,,,,,,,,,,,,,,
2018,8,18,2,30,25.400000000000002,1.1400000000000001,0.139,0.63,0,0,0,0,7,23,0,0,0,0,0.28600000000000003,86.34,127.77,0.97,0.19,996,4.7,209,3.3000000000000003,,,,,,,,,,,,,,,,,,
2018,8,18,3,30,25.1,1.1300000000000001,0.14,0.63,0,0,0,0,7,23.3,0,0,0,0,0.28600000000000003,89.68,118.83,0.97,0.19,996,4.6000000000000005,213,3.1,,,,,,,,,,,,,,,,,,
2018,8,18,4,30,24.8,1.12,0.14100000000000001,0.63,0,0,0,0,7,23.6,0,0,0,0,0.28600000000000003,92.81,108.12,0.97,0.19,997,4.6000000000000005,217,2.8000000000000003,,,,,,,,,,,,,,,,,,
2018,8,18,5,30,25,1.1400000000000001,0.146,0.63,0,0,0,0,7,23.700000000000003,0,0,0,0,0.28600000000000003,92.48,96.36,0.97,0.19,997,4.5,222,2.9000000000000004,,,,,,,,,,,,,,,,,,
2018,8,18,6,30,26.1,1.18,0.149,0.63,39,213,62,7,3,23.700000000000003,45,3,100,45,0.28700000000000003,86.45,83.84,0.97,0.19,998,4.5,227,3.4000000000000004,,,,,,,,,,,,,,,,,,
2018,8,18,7,30,28,1.23,0.145,0.63,83,531,254,0,0,23,83,531,0,254,0.28700000000000003,74.13,71.2,0.97,0.19,998,4.5,230,3.6,,,,,,,,,,,,,,,,,,
2018,8,18,8,30,30.3,1.27,0.14200000000000002,0.63,106,688,467,0,7,21.400000000000002,216,333,0,391,0.28700000000000003,59.15,58.370000000000005,0.96,0.19,998,4.5,232,3.5,,,,,,,,,,,,,,,,,,
2018,8,18,9,30,32.800000000000004,1.3,0.135,0.63,118,778,662,0,0,19.3,118,778,0,662,0.28800000000000003,45.01,45.65,0.96,0.19,997,4.4,233,3.1,,,,,,,,,,,,,,,,,,
2018,8,18,10,30,35.2,1.32,0.128,0.63,126,830,818,0,0,18,154,781,0,805,0.289,36.15,33.51,0.96,0.19,997,4.4,233,2.5,,,,,,,,,,,,,,,,,,
2018,8,18,11,30,37,1.34,0.121,0.63,134,850,916,0,0,17.3,134,850,0,916,0.29,31.41,23.11,0.9500000000000001,0.19,996,4.3,224,1.7000000000000002,,,,,,,,,,,,,,,,,,
2018,8,18,12,30,38.1,1.47,0.149,0.63,144,849,951,0,0,17.1,179,786,0,926,0.29,29.18,18.04,0.9500000000000001,0.19,995,4.3,196,1.2000000000000002,,,,,,,,,,,,,,,,,,
2018,8,18,13,30,38.7,1.47,0.145,0.63,140,844,921,0,0,17,140,844,0,921,0.29,28.17,22.330000000000002,0.9500000000000001,0.19,994,4.3,161,1.1,,,,,,,,,,,,,,,,,,
2018,8,18,14,30,38.7,1.48,0.14400000000000002,0.63,136,819,827,0,0,16.8,136,819,0,827,0.29,27.830000000000002,32.43,0.9500000000000001,0.19,993,4.3,141,1.3,,,,,,,,,,,,,,,,,,
2018,8,18,15,30,38.2,1.52,0.153,0.63,128,770,677,0,0,16.5,128,770,0,677,0.289,27.95,44.49,0.9500000000000001,0.19,992,4.2,133,1.6,,,,,,,,,,,,,,,,,,
2018,8,18,16,30,37.2,1.52,0.155,0.63,113,689,486,0,0,16.2,186,500,0,457,0.28800000000000003,28.98,57.19,0.9500000000000001,0.19,992,4.2,131,1.6,,,,,,,,,,,,,,,,,,
2018,8,18,17,30,35,1.52,0.159,0.63,88,543,273,0,0,16.8,99,501,0,270,0.28700000000000003,33.980000000000004,70.03,0.9500000000000001,0.19,992,4.2,134,1.3,,,,,,,,,,,,,,,,,,
2018,8,18,18,30,32.300000000000004,1.53,0.16,0.63,44,254,76,0,0,21.900000000000002,44,254,0,76,0.28600000000000003,54.32,82.73,0.9500000000000001,0.19,992,4.2,140,1.1,,,,,,,,,,,,,,,,,,
2018,8,18,19,30,30.700000000000003,1.53,0.16,0.63,0,0,0,0,0,21.400000000000002,0,0,0,0,0.28600000000000003,57.69,95.29,0.9500000000000001,0.19,992,4.2,152,1.4000000000000001,,,,,,,,,,,,,,,,,,
2018,8,18,20,30,30,1.53,0.159,0.63,0,0,0,0,0,20.3,0,0,0,0,0.28600000000000003,56.09,107.16,0.9500000000000001,0.19,993,4.3,165,2.1,,,,,,,,,,,,,,,,,,
2018,8,18,21,30,29.3,1.51,0.158,0.63,0,0,0,0,0,19.700000000000003,0,0,0,0,0.28500000000000003,56.45,118.03,0.9500000000000001,0.19,993,4.5,176,3.1,,,,,,,,,,,,,,,,,,
2018,8,18,22,30,28.5,1.46,0.16,0.63,0,0,0,0,0,20.5,0,0,0,0,0.28400000000000003,62.03,127.24000000000001,0.9500000000000001,0.19,993,4.7,183,3.9000000000000004,,,,,,,,,,,,,,,,,,
2018,8,18,23,30,27.5,1.4000000000000001,0.163,0.63,0,0,0,0,7,21.900000000000002,0,0,0,0,0.28400000000000003,71.74,133.73,0.96,0.19,993,4.9,188,4,,,,,,,,,,,,,,,,,,
2018,8,19,0,30,26.8,1.36,0.168,0.63,0,0,0,0,7,23,0,0,0,0,0.28400000000000003,79.85000000000001,136.27,0.96,0.19,993,5,192,3.8000000000000003,,,,,,,,,,,,,,,,,,
2018,8,19,1,30,26.200000000000003,1.34,0.171,0.63,0,0,0,0,0,23.700000000000003,0,0,0,0,0.28300000000000003,85.93,134.18,0.96,0.19,993,5,196,3.5,,,,,,,,,,,,,,,,,,
2018,8,19,2,30,25.8,1.3,0.17400000000000002,0.63,0,0,0,0,0,24,0,0,0,0,0.28400000000000003,90.08,128.02,0.96,0.19,992,5,199,3.3000000000000003,,,,,,,,,,,,,,,,,,
2018,8,19,3,30,25.5,1.28,0.17300000000000001,0.63,0,0,0,0,7,24.3,0,0,0,0,0.28400000000000003,93.01,119.02,0.96,0.19,992,4.800000000000001,200,3.1,,,,,,,,,,,,,,,,,,
2018,8,19,4,30,25.3,1.26,0.17200000000000001,0.63,0,0,0,0,7,24.400000000000002,0,0,0,0,0.28500000000000003,95.03,108.28,0.96,0.19,993,4.7,201,2.9000000000000004,,,,,,,,,,,,,,,,,,
2018,8,19,5,30,25.400000000000002,1.26,0.171,0.63,0,0,0,0,7,24.5,0,0,0,0,0.28500000000000003,94.96000000000001,96.49000000000001,0.96,0.19,993,4.5,199,2.9000000000000004,,,,,,,,,,,,,,,,,,
2018,8,19,6,30,26.200000000000003,1.3,0.165,0.63,39,207,61,7,3,24.6,45,4,100,45,0.28500000000000003,90.72,83.95,0.96,0.19,993,4.4,201,3.6,,,,,,,,,,,,,,,,,,
2018,8,19,7,30,27.700000000000003,1.3900000000000001,0.147,0.63,81,542,255,0,0,24.200000000000003,81,542,0,255,0.28600000000000003,81.10000000000001,71.3,0.96,0.19,994,4.2,204,4.4,,,,,,,,,,,,,,,,,,
2018,8,19,8,30,29.8,1.47,0.127,0.63,99,711,471,0,0,23.1,108,678,0,463,0.28600000000000003,67.46000000000001,58.47,0.9500000000000001,0.19,994,4.1000000000000005,203,4.7,,,,,,,,,,,,,,,,,,
2018,8,19,9,30,32.1,1.52,0.114,0.63,109,801,668,0,0,21.700000000000003,109,801,0,668,0.28700000000000003,54.230000000000004,45.77,0.9500000000000001,0.19,993,4.1000000000000005,201,4.6000000000000005,,,,,,,,,,,,,,,,,,
2018,8,19,10,30,34.300000000000004,1.55,0.107,0.63,116,850,823,0,0,20.5,116,850,0,823,0.28700000000000003,44.51,33.660000000000004,0.9500000000000001,0.19,993,4.1000000000000005,198,4.3,,,,,,,,,,,,,,,,,,
2018,8,19,11,30,36,1.57,0.10400000000000001,0.63,121,872,922,0,0,19.8,121,872,0,922,0.28800000000000003,38.79,23.34,0.9500000000000001,0.19,992,4.1000000000000005,196,4,,,,,,,,,,,,,,,,,,
2018,8,19,12,30,37.2,1.6,0.112,0.63,126,876,957,0,0,19.400000000000002,126,876,0,957,0.28800000000000003,35.37,18.36,0.9500000000000001,0.19,991,4.2,194,3.6,,,,,,,,,,,,,,,,,,
2018,8,19,13,30,37.9,1.59,0.113,0.63,125,866,924,0,0,19,125,866,0,924,0.28800000000000003,33.3,22.63,0.9500000000000001,0.19,990,4.3,193,3.2,,,,,,,,,,,,,,,,,,
2018,8,19,14,30,38.1,1.56,0.116,0.63,120,841,828,0,0,18.7,120,841,0,828,0.28800000000000003,32.31,32.68,0.9500000000000001,0.19,990,4.5,191,2.8000000000000003,,,,,,,,,,,,,,,,,,
2018,8,19,15,30,37.800000000000004,1.51,0.117,0.63,113,795,678,0,0,18.3,113,795,0,678,0.28800000000000003,32.09,44.71,0.96,0.19,989,4.6000000000000005,189,2.5,,,,,,,,,,,,,,,,,,
2018,8,19,16,30,37,1.47,0.12,0.63,100,715,485,0,0,18,100,715,0,485,0.28800000000000003,32.75,57.39,0.96,0.19,989,4.800000000000001,185,2.2,,,,,,,,,,,,,,,,,,
2018,8,19,17,30,35.1,1.43,0.124,0.63,79,572,272,0,0,18.1,79,572,0,272,0.28700000000000003,36.63,70.24,0.96,0.19,989,4.9,177,1.6,,,,,,,,,,,,,,,,,,
2018,8,19,18,30,32.7,1.4000000000000001,0.123,0.63,41,278,75,7,3,21.700000000000003,53,5,100,54,0.28700000000000003,52.370000000000005,82.94,0.97,0.19,990,4.9,168,1.4000000000000001,,,,,,,,,,,,,,,,,,
2018,8,19,19,30,31.200000000000003,1.3800000000000001,0.11800000000000001,0.63,0,0,0,0,4,21.5,0,0,0,0,0.28700000000000003,56.27,95.52,0.97,0.19,990,5,165,2,,,,,,,,,,,,,,,,,,
2018,8,19,20,30,30.200000000000003,1.31,0.115,0.63,0,0,0,0,0,20.900000000000002,0,0,0,0,0.28700000000000003,57.44,107.41,0.97,0.19,991,5,167,2.8000000000000003,,,,,,,,,,,,,,,,,,
2018,8,19,21,30,29.1,1.2,0.12,0.63,0,0,0,0,4,20.900000000000002,0,0,0,0,0.28700000000000003,61.38,118.31,0.97,0.19,992,5.1000000000000005,171,3.3000000000000003,,,,,,,,,,,,,,,,,,
2018,8,19,22,30,28.1,1.08,0.134,0.63,0,0,0,0,7,21.400000000000002,0,0,0,0,0.28700000000000003,67.18,127.55,0.97,0.19,993,5.2,178,3.5,,,,,,,,,,,,,,,,,,
2018,8,19,23,30,27.3,1,0.152,0.63,0,0,0,0,0,22.3,0,0,0,0,0.28700000000000003,74.15,134.06,0.98,0.19,993,5.300000000000001,187,3.7,,,,,,,,,,,,,,,,,,
2018,8,20,0,30,26.8,0.9500000000000001,0.17,0.63,0,0,0,0,0,23.200000000000003,0,0,0,0,0.28700000000000003,80.75,136.6,0.98,0.19,994,5.300000000000001,195,3.6,,,,,,,,,,,,,,,,,,
2018,8,20,1,30,26.400000000000002,0.93,0.189,0.63,0,0,0,0,0,23.900000000000002,0,0,0,0,0.28700000000000003,86.09,134.47,0.98,0.19,994,5.2,198,3.5,,,,,,,,,,,,,,,,,,
2018,8,20,2,30,26.200000000000003,0.9400000000000001,0.201,0.63,0,0,0,0,0,24.3,0,0,0,0,0.28700000000000003,89.19,128.26,0.98,0.19,994,5.1000000000000005,200,3.4000000000000004,,,,,,,,,,,,,,,,,,
2018,8,20,3,30,25.900000000000002,0.96,0.201,0.63,0,0,0,0,0,24.5,0,0,0,0,0.28800000000000003,91.84,119.22,0.97,0.19,994,5,202,3.2,,,,,,,,,,,,,,,,,,
2018,8,20,4,30,25.700000000000003,1.01,0.194,0.63,0,0,0,0,0,24.6,0,0,0,0,0.28800000000000003,93.52,108.44,0.97,0.19,995,4.800000000000001,207,2.9000000000000004,,,,,,,,,,,,,,,,,,
2018,8,20,5,30,25.6,1.07,0.184,0.63,0,0,0,0,0,24.6,0,0,0,0,0.28800000000000003,94.05,96.62,0.97,0.19,995,4.6000000000000005,213,2.8000000000000003,,,,,,,,,,,,,,,,,,
2018,8,20,6,30,26.400000000000002,1.1300000000000001,0.17400000000000002,0.63,39,185,58,0,0,24.6,39,185,0,58,0.289,89.79,84.07000000000001,0.96,0.19,995,4.4,220,3.3000000000000003,,,,,,,,,,,,,,,,,,
2018,8,20,7,30,28.3,1.24,0.162,0.63,86,516,250,0,0,24.3,86,516,0,250,0.29,78.81,71.41,0.96,0.19,996,4.3,231,3.9000000000000004,,,,,,,,,,,,,,,,,,
2018,8,20,8,30,30.5,1.34,0.153,0.63,110,678,463,0,0,23.200000000000003,110,678,0,463,0.291,65.14,58.58,0.9500000000000001,0.19,996,4.3,241,4,,,,,,,,,,,,,,,,,,
2018,8,20,9,30,32.6,1.3900000000000001,0.154,0.63,128,760,657,0,0,22.200000000000003,181,625,0,616,0.293,54.45,45.9,0.9500000000000001,0.19,996,4.3,251,3.6,,,,,,,,,,,,,,,,,,
2018,8,20,10,30,34.4,1.4000000000000001,0.159,0.63,141,804,809,0,0,21.6,141,804,0,809,0.294,47.32,33.82,0.9500000000000001,0.19,996,4.4,259,3,,,,,,,,,,,,,,,,,,
2018,8,20,11,30,35.800000000000004,1.42,0.164,0.63,155,818,905,0,0,21.1,155,818,0,905,0.295,42.52,23.580000000000002,0.9500000000000001,0.19,995,4.5,266,2.4000000000000004,,,,,,,,,,,,,,,,,,
2018,8,20,12,30,36.7,1.62,0.201,0.63,166,814,937,0,0,20.700000000000003,166,814,0,937,0.295,39.5,18.69,0.9500000000000001,0.19,995,4.5,272,1.8,,,,,,,,,,,,,,,,,,
2018,8,20,13,30,37.1,1.6400000000000001,0.20400000000000001,0.63,166,804,906,0,3,20.3,345,426,0,737,0.296,37.75,22.94,0.9500000000000001,0.19,994,4.6000000000000005,282,1.3,,,,,,,,,,,,,,,,,,
2018,8,20,14,30,37.1,1.6400000000000001,0.209,0.63,160,774,810,0,0,20.1,235,623,0,758,0.296,37.12,32.94,0.9500000000000001,0.19,993,4.6000000000000005,305,0.9,,,,,,,,,,,,,,,,,,
2018,8,20,15,30,36.7,1.67,0.216,0.63,150,722,661,0,0,20,204,584,0,617,0.295,37.81,44.94,0.9500000000000001,0.19,993,4.6000000000000005,162,0.8,,,,,,,,,,,,,,,,,,
2018,8,20,16,30,36,1.69,0.216,0.63,129,637,470,0,7,20,176,229,0,299,0.295,39.38,57.61,0.9500000000000001,0.19,993,4.6000000000000005,19,0.8,,,,,,,,,,,,,,,,,,
2018,8,20,17,30,34.7,1.7,0.217,0.63,97,486,260,0,6,20.6,98,164,0,153,0.295,43.92,70.45,0.9500000000000001,0.19,993,4.6000000000000005,46,0.7000000000000001,,,,,,,,,,,,,,,,,,
2018,8,20,18,30,32.6,1.72,0.217,0.63,44,204,68,7,6,23.700000000000003,43,2,100,43,0.295,59.61,83.15,0.9500000000000001,0.18,994,4.6000000000000005,64,0.7000000000000001,,,,,,,,,,,,,,,,,,
2018,8,20,19,30,30.900000000000002,1.72,0.219,0.63,0,0,0,0,7,25,0,0,0,0,0.295,70.97,95.75,0.9500000000000001,0.18,994,4.5,79,0.8,,,,,,,,,,,,,,,,,,
2018,8,20,20,30,30,1.71,0.221,0.63,0,0,0,0,8,24.5,0,0,0,0,0.295,72.55,107.66,0.9500000000000001,0.18,995,4.5,95,0.9,,,,,,,,,,,,,,,,,,
2018,8,20,21,30,29.200000000000003,1.7,0.228,0.63,0,0,0,0,8,24,0,0,0,0,0.296,73.7,118.59,0.9500000000000001,0.18,996,4.5,118,1,,,,,,,,,,,,,,,,,,
2018,8,20,22,30,28.3,1.6600000000000001,0.23900000000000002,0.63,0,0,0,0,0,23.5,0,0,0,0,0.296,75.15,127.85000000000001,0.9500000000000001,0.18,996,4.6000000000000005,148,1.1,,,,,,,,,,,,,,,,,,
2018,8,20,23,30,27.700000000000003,1.6,0.255,0.63,0,0,0,0,0,23,0,0,0,0,0.295,75.71000000000001,134.4,0.96,0.18,997,4.7,175,1.5,,,,,,,,,,,,,,,,,,
2018,8,21,0,30,27.1,1.54,0.271,0.63,0,0,0,0,0,22.900000000000002,0,0,0,0,0.295,77.91,136.93,0.96,0.18,997,4.800000000000001,195,2,,,,,,,,,,,,,,,,,,
2018,8,21,1,30,26.700000000000003,1.5,0.28500000000000003,0.63,0,0,0,0,0,23.1,0,0,0,0,0.295,80.82000000000001,134.77,0.96,0.18,997,4.9,210,2.3000000000000003,,,,,,,,,,,,,,,,,,
2018,8,21,2,30,26.400000000000002,1.47,0.299,0.63,0,0,0,0,0,23.400000000000002,0,0,0,0,0.295,83.52,128.51,0.96,0.18,997,4.9,220,2.3000000000000003,,,,,,,,,,,,,,,,,,
2018,8,21,3,30,26.1,1.45,0.303,0.63,0,0,0,0,0,23.6,0,0,0,0,0.295,86.33,119.42,0.96,0.18,998,4.9,227,2.3000000000000003,,,,,,,,,,,,,,,,,,
2018,8,21,4,30,25.700000000000003,1.44,0.3,0.63,0,0,0,0,0,23.8,0,0,0,0,0.296,89.41,108.60000000000001,0.96,0.18,998,4.800000000000001,232,2.1,,,,,,,,,,,,,,,,,,
2018,8,21,5,30,25.700000000000003,1.43,0.296,0.63,0,0,0,0,0,24,0,0,0,0,0.296,90.22,96.76,0.96,0.18,998,4.7,236,2.3000000000000003,,,,,,,,,,,,,,,,,,
2018,8,21,6,30,26.700000000000003,1.43,0.28800000000000003,0.63,40,130,53,0,0,24.1,40,130,0,53,0.296,85.8,84.18,0.96,0.18,999,4.6000000000000005,241,2.8000000000000003,,,,,,,,,,,,,,,,,,
2018,8,21,7,30,28.700000000000003,1.46,0.269,0.63,103,429,239,0,0,24,103,429,0,239,0.296,75.89,71.52,0.9500000000000001,0.18,999,4.5,246,3.2,,,,,,,,,,,,,,,,,,
2018,8,21,8,30,31.200000000000003,1.52,0.245,0.63,135,608,451,0,0,23.200000000000003,135,608,0,451,0.296,62.660000000000004,58.69,0.9500000000000001,0.18,999,4.4,250,3,,,,,,,,,,,,,,,,,,
2018,8,21,9,30,33.7,1.56,0.234,0.63,157,702,644,0,0,22,157,702,0,644,0.296,50.44,46.02,0.9500000000000001,0.18,999,4.4,257,2.3000000000000003,,,,,,,,,,,,,,,,,,
2018,8,21,10,30,35.7,1.56,0.23900000000000002,0.63,173,751,796,0,0,20.900000000000002,173,751,0,796,0.296,42.32,33.980000000000004,0.9500000000000001,0.18,999,4.4,269,1.5,,,,,,,,,,,,,,,,,,
2018,8,21,11,30,37,1.54,0.249,0.63,170,795,897,0,0,20.6,170,795,0,897,0.295,38.52,23.82,0.9500000000000001,0.18,998,4.5,295,0.8,,,,,,,,,,,,,,,,,,
2018,8,21,12,30,37.7,1.44,0.171,0.63,155,828,938,0,0,20.5,155,828,0,938,0.295,37.06,19.02,0.96,0.18,998,4.6000000000000005,181,0.5,,,,,,,,,,,,,,,,,,
2018,8,21,13,30,38.1,1.43,0.178,0.63,155,817,906,0,0,20.5,155,817,0,906,0.294,36.19,23.25,0.96,0.18,997,4.7,60,0.8,,,,,,,,,,,,,,,,,,
2018,8,21,14,30,38,1.43,0.178,0.63,147,794,811,0,0,20.400000000000002,147,794,0,811,0.294,36.07,33.19,0.96,0.18,996,4.800000000000001,73,1.3,,,,,,,,,,,,,,,,,,
2018,8,21,15,30,37.5,1.42,0.17200000000000001,0.63,134,747,661,0,0,20.200000000000003,143,728,0,656,0.294,36.64,45.160000000000004,0.96,0.18,996,4.800000000000001,74,1.8,,,,,,,,,,,,,,,,,,
