Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed Units,Surface Albedo Units,Version
NSRDB,691167,-,-,-,30.97,-97.26,-6,161,-6,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,N/A,3.2.0
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Wind Direction,Wind Speed,Surface Albedo
2009,3,23,10,30,6,194,199,15,24,990,183,7.9,0.16
2009,3,23,11,30,44,366,403,15,25,990,183,7.800000000000001,0.16
2009,3,23,12,30,11,233,243,15,26,990,182,7.5,0.16
2009,3,23,13,30,44,372,410,14,26,990,180,7.300000000000001,0.16
2009,3,23,14,30,359,344,619,14,26,980,179,7.1000000000000005,0.16
2009,3,23,15,30,285,283,464,14,25,980,177,6.800000000000001,0.16
2009,3,23,16,30,321,180,328,14,24,980,173,6.6000000000000005,0.16
2009,3,23,17,30,238,92,153,14,23,980,169,6.4,0.16
2009,3,23,18,30,0,9,9,14,21,980,166,6.4,0.16
2009,3,23,19,30,0,0,0,15,21,980,164,6.300000000000001,0.16
2009,3,23,20,30,0,0,0,15,20,990,164,6.5,0.16
2009,3,23,21,30,0,0,0,16,19,980,165,6.7,0.16
2009,3,23,22,30,0,0,0,17,19,980,166,6.800000000000001,0.16
2009,3,23,23,30,0,0,0,17,19,980,170,6.800000000000001,0.16
2009,3,24,0,30,0,0,0,17,19,980,173,6.6000000000000005,0.16
2009,3,24,1,30,0,0,0,17,19,980,176,6.300000000000001,0.16
2009,3,24,2,30,0,0,0,17,19,980,180,5.9,0.16
2009,3,24,3,30,0,0,0,17,19,980,183,5.1000000000000005,0.16
2009,3,24,4,30,0,0,0,17,19,980,185,4.5,0.16
2009,3,24,5,30,0,0,0,18,19,980,184,3.9000000000000004,0.16
2009,3,24,6,30,0,0,0,18,19,980,184,3.7,0.16
2009,3,24,7,30,0,5,5,18,20,990,189,4,0.16
2009,3,24,8,30,0,14,14,19,21,990,194,4.6000000000000005,0.16
2009,3,24,9,30,0,25,25,18,23,990,206,5.2,0.16
2009,3,24,10,30,0,45,45,18,24,990,222,5.2,0.16
2009,3,24,11,30,0,92,92,18,25,990,237,4.7,0.16
2009,3,24,12,30,24,337,358,17,26,990,253,4.1000000000000005,0.16
2009,3,24,13,30,294,414,663,16,27,980,268,3.6,0.16
2009,3,24,14,30,807,159,779,14,27,980,283,3.2,0.16
2009,3,24,15,30,18,231,243,12,27,980,294,2.8000000000000003,0.16
2009,3,24,16,30,229,195,300,10,25,980,305,1.8,0.16
2009,3,24,17,30,277,90,161,12,22,980,321,1.1,0.16
2009,3,24,18,30,0,13,13,12,19,990,345,1.2000000000000002,0.16
2009,3,24,19,30,0,0,0,10,17,990,6,1.4000000000000001,0.16
2009,3,24,20,30,0,0,0,10,16,990,23,1.7000000000000002,0.16
2009,3,24,21,30,0,0,0,9,15,990,33,2.3000000000000003,0.16
2009,3,24,22,30,0,0,0,9,14,990,35,2.8000000000000003,0.16
2009,3,24,23,30,0,0,0,8,13,990,36,2.8000000000000003,0.16
2009,3,25,0,30,0,0,0,7,12,990,39,2.8000000000000003,0.16
2009,3,25,1,30,0,0,0,7,12,990,43,2.8000000000000003,0.16
2009,3,25,2,30,0,0,0,6,11,990,46,2.7,0.16
2009,3,25,3,30,0,0,0,6,11,990,48,2.6,0.16
2009,3,25,4,30,0,0,0,6,11,990,52,2.5,0.16
2009,3,25,5,30,0,0,0,6,11,990,57,2.4000000000000004,0.16
2009,3,25,6,30,0,0,0,7,11,990,64,2.8000000000000003,0.16
2009,3,25,7,30,0,13,13,7,12,990,71,3.4000000000000004,0.16
2009,3,25,8,30,30,165,179,7,14,990,74,3.8000000000000003,0.16
2009,3,25,9,30,9,203,209,6,16,990,78,3.8000000000000003,0.16
2009,3,25,10,30,4,179,182,7,17,990,80,3.5,0.16
2009,3,25,11,30,0,81,81,9,18,990,85,3,0.16
2009,3,25,12,30,15,278,291,11,18,990,93,3,0.16
2009,3,25,13,30,24,325,346,12,18,980,109,2.7,0.16
2009,3,25,14,30,8,209,216,14,18,980,160,2.2,0.16
2009,3,25,15,30,0,64,64,15,18,980,280,2.4000000000000004,0.16
2009,3,25,16,30,0,36,36,15,18,980,332,2.5,0.16
2009,3,25,17,30,12,92,95,14,17,980,0,1.6,0.16
2009,3,25,18,30,0,5,5,14,15,980,32,0.8,0.16
2009,3,25,19,30,0,0,0,14,14,980,56,0.7000000000000001,0.16
2009,3,25,20,30,0,0,0,13,13,980,27,0.4,0.16
2009,3,25,21,30,0,0,0,11,13,980,40,0.30000000000000004,0.16
2009,3,25,22,30,0,0,0,11,12,980,146,0.6000000000000001,0.16
2009,3,25,23,30,0,0,0,11,11,980,155,0.8,0.16
2009,3,26,0,30,0,0,0,11,11,980,153,1,0.16
2009,3,26,1,30,0,0,0,9,11,980,148,1.1,0.16
2009,3,26,2,30,0,0,0,9,11,980,145,1.4000000000000001,0.16
2009,3,26,3,30,0,0,0,11,11,980,144,1.7000000000000002,0.16
2009,3,26,4,30,0,0,0,11,11,980,144,1.6,0.16
2009,3,26,5,30,0,0,0,11,11,980,143,1.4000000000000001,0.16
2009,3,26,6,30,0,0,0,11,12,980,139,1.9000000000000001,0.16
2009,3,26,7,30,378,81,167,13,14,980,143,2.4000000000000004,0.16
2009,3,26,8,30,0,80,80,14,17,980,148,2.8000000000000003,0.16
2009,3,26,9,30,0,123,123,17,21,980,161,3.7,0.16
2009,3,26,10,30,13,247,257,18,24,980,181,4.4,0.16
2009,3,26,11,30,0,92,92,18,25,980,197,4.800000000000001,0.16
2009,3,26,12,30,0,112,112,17,26,980,206,4.800000000000001,0.16
2009,3,26,13,30,82,415,486,16,27,980,207,4.6000000000000005,0.16
2009,3,26,14,30,792,167,779,15,27,980,205,4.5,0.16
2009,3,26,15,30,747,146,624,14,26,980,200,4.2,0.16
2009,3,26,16,30,654,120,425,14,25,980,191,3.6,0.16
2009,3,26,17,30,466,82,204,15,23,980,175,2.9000000000000004,0.16
2009,3,26,18,30,56,16,18,16,20,980,161,3.1,0.16
2009,3,26,19,30,0,0,0,16,18,980,160,3.5,0.16
2009,3,26,20,30,0,0,0,17,18,980,162,3.4000000000000004,0.16
2009,3,26,21,30,0,0,0,17,17,980,163,3,0.16
2009,3,26,22,30,0,0,0,16,17,980,164,2.5,0.16
2009,3,26,23,30,0,0,0,16,17,980,164,2.4000000000000004,0.16
2009,3,27,0,30,0,0,0,16,16,980,165,2.2,0.16
2009,3,27,1,30,0,0,0,16,16,980,169,1.8,0.16
2009,3,27,2,30,0,0,0,15,15,980,176,1.4000000000000001,0.16
2009,3,27,3,30,0,0,0,15,15,980,186,1.2000000000000002,0.16
2009,3,27,4,30,0,0,0,15,15,980,202,1,0.16
2009,3,27,5,30,0,0,0,15,15,980,208,0.7000000000000001,0.16
2009,3,27,6,30,0,0,0,16,16,980,184,0.6000000000000001,0.16
2009,3,27,7,30,0,73,73,17,18,980,127,1,0.16
2009,3,27,8,30,25,175,187,17,19,980,178,1.8,0.16
2009,3,27,9,30,2,172,173,18,21,980,211,2.7,0.16
2009,3,27,10,30,147,374,486,17,23,980,246,3.8000000000000003,0.16
2009,3,27,11,30,786,196,863,16,25,980,272,5.1000000000000005,0.16
2009,3,27,12,30,849,174,923,12,26,980,291,6.1000000000000005,0.16
2009,3,27,13,30,867,159,903,8,25,980,302,6.800000000000001,0.16
2009,3,27,14,30,845,151,806,6,24,980,304,7.300000000000001,0.16
2009,3,27,15,30,754,154,639,6,22,980,306,7.7,0.16
2009,3,27,16,30,634,136,432,5,19,980,314,7.9,0.16
2009,3,27,17,30,435,93,208,3,15,980,319,7.300000000000001,0.16
2009,3,27,18,30,50,17,19,1,12,980,316,6.5,0.16
2009,3,27,19,30,0,0,0,0,10,980,312,6.1000000000000005,0.16
2009,3,27,20,30,0,0,0,-2,8,980,308,6.1000000000000005,0.16
2009,3,27,21,30,0,0,0,-4,7,990,306,6.300000000000001,0.16
2009,3,27,22,30,0,0,0,-6,6,990,302,6.2,0.16
2009,3,27,23,30,0,0,0,-8,5,990,298,5.800000000000001,0.16
2009,3,28,0,30,0,0,0,-8,4,980,294,5.6000000000000005,0.16
2009,3,28,1,30,0,0,0,-8,3,980,292,5.800000000000001,0.16
2009,3,28,2,30,0,0,0,-8,3,980,294,5.800000000000001,0.16
2009,3,28,3,30,0,0,0,-8,3,980,294,5.6000000000000005,0.16
2009,3,28,4,30,0,0,0,-7,3,980,293,5.5,0.16
2009,3,28,5,30,0,0,0,-6,3,980,294,5.6000000000000005,0.16
2009,3,28,6,30,0,0,0,-5,4,980,296,6.2,0.16
2009,3,28,7,30,544,65,194,-5,6,980,300,7.2,0.16
2009,3,28,8,30,747,96,428,-5,8,980,307,7.9,0.16
2009,3,28,9,30,851,114,644,-5,10,980,311,7.9,0.16
2009,3,28,10,30,907,125,817,-4,12,980,310,7.6000000000000005,0.16
2009,3,28,11,30,937,130,929,-3,14,990,308,7.4,0.16
2009,3,28,12,30,946,132,971,-3,15,990,310,7.5,0.16
2009,3,28,13,30,937,132,939,-2,16,990,311,7.4,0.16
2009,3,28,14,30,910,128,836,-2,17,990,313,7.300000000000001,0.16
2009,3,28,15,30,854,121,672,-3,17,990,314,6.9,0.16
2009,3,28,16,30,764,103,463,-3,16,990,316,6.1000000000000005,0.16
2009,3,28,17,30,580,74,228,-4,14,990,319,4.3,0.16
2009,3,28,18,30,108,19,24,-3,10,990,323,2.7,0.16
2009,3,28,19,30,0,0,0,-2,8,990,329,2,0.16
2009,3,28,20,30,0,0,0,-1,7,990,336,1.8,0.16
2009,3,28,21,30,0,0,0,-1,6,990,340,1.8,0.16
2009,3,28,22,30,0,0,0,-1,5,990,339,1.8,0.16
2009,3,28,23,30,0,0,0,-1,4,990,337,1.8,0.16
2009,3,29,0,30,0,0,0,-1,3,990,335,1.7000000000000002,0.16
2009,3,29,1,30,0,0,0,-1,3,990,332,1.5,0.16
2009,3,29,2,30,0,0,0,-1,2,990,332,1.3,0.16
2009,3,29,3,30,0,0,0,-1,2,990,335,1.2000000000000002,0.16
2009,3,29,4,30,0,0,0,-1,1,990,343,1.1,0.16
2009,3,29,5,30,0,0,0,-2,1,990,346,1,0.16
2009,3,29,6,30,51,10,11,-1,4,990,338,1.1,0.16
2009,3,29,7,30,594,64,206,-2,8,990,318,0.8,0.16
2009,3,29,8,30,797,89,446,-2,12,990,275,0.9,0.16
2009,3,29,9,30,895,104,666,-4,16,990,128,2,0.16
2009,3,29,10,30,948,113,840,-3,18,990,143,2.8000000000000003,0.16
2009,3,29,11,30,974,119,952,-3,20,990,158,3.4000000000000004,0.16
2009,3,29,12,30,978,123,992,-2,21,990,169,3.9000000000000004,0.16
2009,3,29,13,30,971,120,958,-2,22,990,175,4.3,0.16
2009,3,29,14,30,946,114,853,-2,23,990,179,4.5,0.16
2009,3,29,15,30,860,119,677,-2,22,990,182,4.5,0.16
2009,3,29,16,30,759,103,462,-2,21,990,181,3.9000000000000004,0.16
2009,3,29,17,30,564,76,227,0,18,990,177,2.7,0.16
2009,3,29,18,30,102,19,24,3,15,990,169,2.3000000000000003,0.16
2009,3,29,19,30,0,0,0,2,14,990,166,2.8000000000000003,0.16
2009,3,29,20,30,0,0,0,2,13,990,165,3.5,0.16
2009,3,29,21,30,0,0,0,2,12,990,167,4,0.16
2009,3,29,22,30,0,0,0,2,11,990,169,4.2,0.16
2009,3,29,23,30,0,0,0,3,10,990,171,4.4,0.16
2009,3,30,0,30,0,0,0,4,10,990,172,4.5,0.16
2009,3,30,1,30,0,0,0,6,10,980,173,4.5,0.16
2009,3,30,2,30,0,0,0,7,10,980,174,4.1000000000000005,0.16
2009,3,30,3,30,0,0,0,8,10,980,175,3.6,0.16
2009,3,30,4,30,0,0,0,9,10,980,174,3.2,0.16
2009,3,30,5,30,0,0,0,9,10,980,170,2.8000000000000003,0.16
2009,3,30,6,30,0,1,1,9,11,980,167,2.8000000000000003,0.16
2009,3,30,7,30,46,91,103,10,13,980,167,3.9000000000000004,0.16
2009,3,30,8,30,416,159,347,12,17,980,179,5.800000000000001,0.16
2009,3,30,9,30,8,204,210,14,20,980,190,6.9,0.16
2009,3,30,10,30,0,93,93,14,23,980,194,6.6000000000000005,0.16
2009,3,30,11,30,0,110,110,14,24,980,196,6,0.16
2009,3,30,12,30,395,400,753,14,25,980,196,5.4,0.16
2009,3,30,13,30,794,193,881,14,26,980,196,4.800000000000001,0.16
2009,3,30,14,30,246,382,575,13,27,980,193,4.4,0.16
2009,3,30,15,30,219,303,446,13,26,980,187,4.1000000000000005,0.16
2009,3,30,16,30,597,139,423,13,25,980,178,3.7,0.16
2009,3,30,17,30,352,88,183,14,22,980,168,3,0.16
2009,3,30,18,30,45,19,21,15,20,980,157,2.8000000000000003,0.16
2009,3,30,19,30,0,0,0,15,19,980,156,3.4000000000000004,0.16
2009,3,30,20,30,0,0,0,16,18,980,160,3.8000000000000003,0.16
2009,3,30,21,30,0,0,0,16,17,980,164,3.8000000000000003,0.16
2009,3,30,22,30,0,0,0,16,17,980,169,3,0.16
2009,3,30,23,30,0,0,0,16,16,980,180,1.7000000000000002,0.16
2009,3,31,0,30,0,0,0,16,16,980,252,1.9000000000000001,0.16
2009,3,31,1,30,0,0,0,15,16,980,299,3,0.16
2009,3,31,2,30,0,0,0,13,15,990,324,3.9000000000000004,0.16
2009,3,31,3,30,0,0,0,9,13,990,346,4.7,0.16
2009,3,31,4,30,0,0,0,4,11,990,348,4.9,0.16
2009,3,31,5,30,0,0,0,2,10,990,345,5,0.16
2009,3,31,6,30,0,7,7,2,10,990,344,5.800000000000001,0.16
2009,3,31,7,30,442,84,194,0,12,990,351,6.800000000000001,0.16
2009,3,31,8,30,683,115,427,-2,14,990,0,7,0.16
2009,3,31,9,30,808,131,645,-4,16,990,4,6.5,0.16
2009,3,31,10,30,880,140,821,-4,17,990,2,5.800000000000001,0.16
2009,3,31,11,30,925,142,939,-4,19,990,358,5.1000000000000005,0.16
2009,3,31,12,30,940,144,985,-4,20,990,353,4.4,0.16
2009,3,31,13,30,937,142,956,-4,21,990,346,4,0.16
2009,3,31,14,30,926,128,856,-4,21,990,335,3.7,0.16
2009,3,31,15,30,867,121,687,-4,21,990,328,3.4000000000000004,0.16
2009,3,31,16,30,776,103,474,-5,19,990,328,2.3000000000000003,0.16
2009,3,31,17,30,584,77,236,2,16,990,336,1.1,0.16
2009,3,31,18,30,196,24,35,12.9,16.5,997,34,1,0.18
2009,3,31,19,30,0,0,0,12.600000000000001,15.100000000000001,997,49,1,0.18
2009,3,31,20,30,0,0,0,12,14,997,60,1.1,0.18
2009,3,31,21,30,0,0,0,11.5,13.100000000000001,997,67,1.1,0.18
2009,3,31,22,30,0,0,0,11,12.4,997,74,1.1,0.18
2009,3,31,23,30,0,0,0,10.8,11.9,997,83,1.1,0.18
2020,4,1,0,30,0,0,0,10.600000000000001,11.5,997,92,1.2000000000000002,0.18
2020,4,1,1,30,0,0,0,10.4,11.4,996,101,1.4000000000000001,0.18
2020,4,1,2,30,0,0,0,10.5,11.200000000000001,996,109,1.4000000000000001,0.18
2020,4,1,3,30,0,0,0,10.3,10.9,995,118,1.5,0.18
2020,4,1,4,30,0,0,0,10.3,10.8,995,129,1.7000000000000002,0.18
2020,4,1,5,30,0,0,0,10.3,10.8,995,141,1.7000000000000002,0.18
2020,4,1,6,30,45,15,17,10.3,11.600000000000001,996,153,2.2,0.18
2020,4,1,7,30,565,68,212,10.700000000000001,14.100000000000001,996,158,3,0.18
2020,4,1,8,30,605,124,404,10.4,17,997,160,3.7,0.18
2020,4,1,9,30,802,121,635,9.9,19.200000000000003,997,165,3.9000000000000004,0.18
2020,4,1,10,30,239,356,542,10.100000000000001,21,997,169,3.7,0.18
2020,4,1,11,30,936,115,926,10.200000000000001,22.5,996,168,3.6,0.18
2020,4,1,12,30,940,118,963,10.200000000000001,23.700000000000003,995,165,3.6,0.18
2020,4,1,13,30,922,122,926,10.100000000000001,24.400000000000002,994,166,3.5,0.18
2020,4,1,14,30,893,119,824,10,24.5,993,166,3.3000000000000003,0.18
2020,4,1,15,30,816,119,654,9.700000000000001,23.900000000000002,993,162,3,0.18
2020,4,1,16,30,564,136,407,9.8,22.6,992,156,2.5,0.18
2020,4,1,17,30,152,92,134,11.9,21.700000000000003,992,153,2.1,0.18
2020,4,1,18,30,36,21,23,12.3,18.6,992,149,2.1,0.18
2020,4,1,19,30,0,0,0,11.700000000000001,17.900000000000002,992,149,2.7,0.18
2020,4,1,20,30,0,0,0,11.8,17.5,993,152,3.3000000000000003,0.18
2020,4,1,21,30,0,0,0,12.200000000000001,16.8,993,157,3.7,0.18
2020,4,1,22,30,0,0,0,12.600000000000001,15.9,993,162,3.7,0.18
2020,4,1,23,30,0,0,0,12.8,15.4,993,166,3.5,0.18
2020,4,2,0,30,0,0,0,13,15,993,168,3.2,0.18
2020,4,2,1,30,0,0,0,13.3,14.700000000000001,993,170,2.9000000000000004,0.18
2020,4,2,2,30,0,0,0,13.5,14.600000000000001,992,172,3,0.18
2020,4,2,3,30,0,0,0,13.9,14.700000000000001,992,170,3.3000000000000003,0.18
2020,4,2,4,30,0,0,0,14.200000000000001,15,992,169,3.4000000000000004,0.18
2020,4,2,5,30,0,0,0,14.5,15.3,992,169,3.3000000000000003,0.18
2020,4,2,6,30,0,5,5,14.8,15.9,993,170,3.4000000000000004,0.18
2020,4,2,7,30,0,31,31,15.4,17,994,174,3.5,0.18
2020,4,2,8,30,0,42,42,16.1,18.2,994,172,3.5,0.18
2020,4,2,9,30,1,143,144,16.8,19.3,994,165,3.7,0.18
2020,4,2,10,30,2,153,155,17.3,20.400000000000002,994,160,4.1000000000000005,0.18
2020,4,2,11,30,10,224,233,17.8,21.3,993,158,4.3,0.18
2020,4,2,12,30,18,305,321,18.1,22,992,154,4.5,0.18
2020,4,2,13,30,8,198,205,18.400000000000002,22.400000000000002,991,147,4.5,0.18
2020,4,2,14,30,0,36,36,18.5,22.6,990,150,4.2,0.18
2020,4,2,15,30,15,107,117,18.8,22.200000000000003,990,152,3.9000000000000004,0.18
2020,4,2,16,30,23,86,97,19.200000000000003,21.400000000000002,990,141,3.7,0.18
2020,4,2,17,30,2,40,41,19.6,21,990,132,3.5,0.18
2020,4,2,18,30,2,9,9,19.6,19.8,991,128,2.8000000000000003,0.18
2020,4,2,19,30,0,0,0,19.3,19.400000000000002,991,127,3,0.18
2020,4,2,20,30,0,0,0,19,19.1,992,134,3.4000000000000004,0.18
2020,4,2,21,30,0,0,0,18.7,18.900000000000002,992,144,3.8000000000000003,0.18
2020,4,2,22,30,0,0,0,18.5,18.7,992,151,3.8000000000000003,0.18
2020,4,2,23,30,0,0,0,18.3,18.5,992,155,3.6,0.18
2020,4,3,0,30,0,0,0,18.2,18.400000000000002,992,158,3.4000000000000004,0.18
2020,4,3,1,30,0,0,0,18.2,18.2,992,160,2.8000000000000003,0.18
2020,4,3,2,30,0,0,0,18,18,991,164,2.2,0.18
2020,4,3,3,30,0,0,0,17.900000000000002,17.900000000000002,991,166,1.8,0.18
2020,4,3,4,30,0,0,0,17.900000000000002,17.900000000000002,991,165,1.6,0.18
2020,4,3,5,30,0,0,0,17.900000000000002,18,992,163,1.6,0.18
2020,4,3,6,30,0,9,9,18.1,18.5,992,160,1.9000000000000001,0.18
2020,4,3,7,30,0,37,37,18.7,19.200000000000003,993,156,2.1,0.18
2020,4,3,8,30,0,60,60,19.200000000000003,19.900000000000002,994,150,2.1,0.18
2020,4,3,9,30,20,177,190,19.700000000000003,20.6,995,149,2,0.18
2020,4,3,10,30,71,358,414,20,21.3,995,152,1.8,0.18
2020,4,3,11,30,109,346,441,20.3,22.1,994,148,1.4000000000000001,0.18
2020,4,3,12,30,12,243,254,20.400000000000002,22.900000000000002,994,76,1.2000000000000002,0.18
2020,4,3,13,30,13,249,260,20.3,23.3,993,6,2.3000000000000003,0.18
2020,4,3,14,30,0,80,80,19.400000000000002,22.200000000000003,993,4,4.3,0.18
2020,4,3,15,30,0,33,33,17.8,19.5,994,5,5.4,0.18
2020,4,3,16,30,0,23,23,15.3,16.5,994,4,5.6000000000000005,0.18
2020,4,3,17,30,0,25,25,12.5,15,995,4,5.5,0.18
2020,4,3,18,30,0,8,8,10.100000000000001,11.4,996,2,4.7,0.18
2020,4,3,19,30,0,0,0,8.5,9.9,996,2,4.6000000000000005,0.18
2020,4,3,20,30,0,0,0,7.7,9,996,179,4.6000000000000005,0.18
2020,4,3,21,30,0,0,0,7.300000000000001,8.700000000000001,997,348,4.2,0.18
2020,4,3,22,30,0,0,0,7,8.6,998,341,3.7,0.18
2020,4,3,23,30,0,0,0,6.800000000000001,8.200000000000001,998,350,4,0.18
2020,4,4,0,30,0,0,0,6.4,7.800000000000001,997,178,4.3,0.18
2020,4,4,1,30,0,0,0,6,7.300000000000001,997,2,4.2,0.18
2020,4,4,2,30,0,0,0,5.7,7,997,7,3.9000000000000004,0.18
2020,4,4,3,30,0,0,0,5.4,6.9,996,6,3.7,0.18
2020,4,4,4,30,0,0,0,5.4,7,996,180,3.7,0.18
2020,4,4,5,30,0,0,0,5.4,7.1000000000000005,997,351,3.7,0.18
2020,4,4,6,30,0,5,5,5.4,7.300000000000001,998,352,3.6,0.18
2020,4,4,7,30,0,7,7,5.4,7.7,998,181,3.9000000000000004,0.18
2020,4,4,8,30,0,57,57,5.5,8.200000000000001,999,5,4,0.18
2020,4,4,9,30,0,71,71,5.7,8.700000000000001,999,10,4.1000000000000005,0.18
2020,4,4,10,30,0,126,126,5.9,9.5,998,14,4.3,0.18
2020,4,4,11,30,0,90,90,6.5,10.4,997,14,3.7,0.18
2020,4,4,12,30,0,80,80,7.1000000000000005,10.8,997,17,2.9000000000000004,0.18
2020,4,4,13,30,1,140,141,7.6000000000000005,11.100000000000001,996,19,2.8000000000000003,0.18
2020,4,4,14,30,1,125,126,8,11.3,995,16,3.1,0.18
2020,4,4,15,30,9,173,179,8.3,11.200000000000001,995,14,3.3000000000000003,0.18
2020,4,4,16,30,9,139,143,8.4,10.9,996,185,3,0.18
2020,4,4,17,30,6,63,65,8.3,10.700000000000001,996,358,2.7,0.18
2020,4,4,18,30,0,7,7,8.3,9.8,997,11,2,0.18
2020,4,4,19,30,0,0,0,8.3,9.4,997,13,2.2,0.18
2020,4,4,20,30,0,0,0,8.3,9.200000000000001,997,184,2.1,0.18
2020,4,4,21,30,0,0,0,8.3,9.200000000000001,997,354,1.9000000000000001,0.18
2020,4,4,22,30,0,0,0,8.4,9.200000000000001,997,351,1.8,0.18
2020,4,4,23,30,0,0,0,8.5,9.200000000000001,997,355,1.8,0.18
2020,4,5,0,30,0,0,0,8.6,9.3,997,181,2,0.18
2020,4,5,1,30,0,0,0,8.6,9.4,996,8,2,0.18
2020,4,5,2,30,0,0,0,8.8,9.5,996,12,1.9000000000000001,0.18
2020,4,5,3,30,0,0,0,8.9,9.5,997,12,1.7000000000000002,0.18
2020,4,5,4,30,0,0,0,8.9,9.5,997,18,1.7000000000000002,0.18
2020,4,5,5,30,0,0,0,8.9,9.5,998,30,1.7000000000000002,0.18
2020,4,5,6,30,0,5,5,8.9,9.9,998,38,2,0.18
2020,4,5,7,30,3,29,30,9.200000000000001,11.200000000000001,999,42,2.3000000000000003,0.18
2020,4,5,8,30,11,147,152,10,12.9,999,45,2.2,0.18
2020,4,5,9,30,21,231,245,11.100000000000001,14.9,999,51,2.2,0.18
2020,4,5,10,30,23,286,304,12.5,17,999,67,2.1,0.18
2020,4,5,11,30,19,297,314,14,19.1,998,88,2.2,0.18
2020,4,5,12,30,43,378,417,15.200000000000001,20.6,997,101,2.3000000000000003,0.18
2020,4,5,13,30,50,388,432,15.8,21.400000000000002,997,106,2.5,0.18
2020,4,5,14,30,97,361,439,16.1,21.8,996,110,2.6,0.18
2020,4,5,15,30,75,273,323,16.3,21.700000000000003,996,114,2.7,0.18
2020,4,5,16,30,122,173,233,16.3,21,996,117,2.5,0.18
2020,4,5,17,30,41,76,88,16.5,20.5,996,117,2.3000000000000003,0.18
2020,4,5,18,30,0,10,10,17.1,17.900000000000002,996,115,1.1,0.19
2020,4,5,19,30,0,0,0,16.7,16.900000000000002,996,117,1,0.19
2020,4,5,20,30,0,0,0,16.400000000000002,16.400000000000002,997,125,1,0.19
2020,4,5,21,30,0,0,0,16,16,997,134,1,0.19
2020,4,5,22,30,0,0,0,15.600000000000001,15.600000000000001,997,142,0.9,0.19
2020,4,5,23,30,0,0,0,15.200000000000001,15.200000000000001,997,144,0.9,0.19
2020,4,6,0,30,0,0,0,14.8,14.8,996,141,0.9,0.19
2020,4,6,1,30,0,0,0,14.5,14.5,996,137,0.9,0.19
2020,4,6,2,30,0,0,0,14.3,14.3,996,132,0.9,0.19
2020,4,6,3,30,0,0,0,14.3,14.3,996,123,0.9,0.19
2020,4,6,4,30,0,0,0,14.100000000000001,14.100000000000001,996,111,0.9,0.19
2020,4,6,5,30,0,0,0,14.200000000000001,14.200000000000001,996,104,0.9,0.19
2020,4,6,6,30,0,6,6,15.200000000000001,15.600000000000001,996,98,1.5,0.19
2020,4,6,7,30,26,56,63,15.8,18,997,111,2.2,0.19
2020,4,6,8,30,96,186,232,16.400000000000002,20.400000000000002,997,140,2.6,0.19
2020,4,6,9,30,136,302,392,17,22.5,997,159,2.8000000000000003,0.19
2020,4,6,10,30,114,358,449,17.7,24,996,172,2.6,0.19
2020,4,6,11,30,20,305,323,18.400000000000002,25,996,185,2.4000000000000004,0.19
2020,4,6,12,30,22,306,326,18.900000000000002,25.6,995,193,2.2,0.19
2020,4,6,13,30,89,423,502,19.3,26.200000000000003,994,196,2,0.19
2020,4,6,14,30,78,363,425,19.6,26.1,994,193,1.8,0.19
2020,4,6,15,30,6,179,183,19.700000000000003,25.400000000000002,993,180,1.5,0.19
2020,4,6,16,30,5,71,73,20.200000000000003,24.6,994,171,1.3,0.19
2020,4,6,17,30,3,52,53,20.700000000000003,24.200000000000003,994,171,1.3,0.19
2020,4,6,18,30,0,12,12,21,22.1,995,162,0.7000000000000001,0.19
2020,4,6,19,30,0,0,0,20.400000000000002,21.1,995,142,0.9,0.19
2020,4,6,20,30,0,0,0,20.1,20.400000000000002,995,143,1,0.19
2020,4,6,21,30,0,0,0,20,20.1,996,155,1.2000000000000002,0.19
2020,4,6,22,30,0,0,0,19.8,19.8,996,162,1.3,0.19
2020,4,6,23,30,0,0,0,19.5,19.5,995,172,1.4000000000000001,0.19
2020,4,7,0,30,0,0,0,19.3,19.3,995,185,1.4000000000000001,0.19
2020,4,7,1,30,0,0,0,19.1,19.1,995,197,1.4000000000000001,0.19
2020,4,7,2,30,0,0,0,18.900000000000002,18.900000000000002,994,203,1.5,0.19
2020,4,7,3,30,0,0,0,18.6,18.6,994,205,1.5,0.19
2020,4,7,4,30,0,0,0,18.400000000000002,18.400000000000002,995,210,1.6,0.19
2020,4,7,5,30,0,0,0,18.6,18.6,995,218,1.8,0.19
2020,4,7,6,30,0,15,15,19.6,19.8,996,226,2.4000000000000004,0.19
2020,4,7,7,30,67,78,97,19.900000000000002,21.900000000000002,996,231,3.2,0.19
2020,4,7,8,30,154,198,273,20.8,24,996,237,3.5,0.19
2020,4,7,9,30,194,298,427,21,25.700000000000003,996,241,3.6,0.19
2020,4,7,10,30,409,335,662,20.700000000000003,27,995,241,3.6,0.19
2020,4,7,11,30,766,195,873,20.400000000000002,28.3,995,238,3.7,0.19
2020,4,7,12,30,902,119,945,20.1,29.400000000000002,994,232,3.8000000000000003,0.19
2020,4,7,13,30,823,160,890,20,30,993,225,3.9000000000000004,0.19
